DateCommande,NumCommande,Client,Catégorie,Quantité,Statut,FactureID,PDF_URL
17/06/2026,251-06-2026,Linah,42-46gr,18,Livré,F-20260617-100140,https://drive.google.com/file/d/1Az1JANyOdCXGtLXn7bbUjPcG4YV0ExvD/view?usp=drivesdk
17/06/2026,253-06-2026,Linah,47-56gr,42,Livré,F-20260617-100234,https://drive.google.com/file/d/1am8eOKtsLCB51lVje0v99eKW5HCQ0Rrc/view?usp=drivesdk
17/06/2026,255-06-2026,Ambohijafy,47-56gr,30,Livré,F-20260617-100313,https://drive.google.com/file/d/1UNXYfXaZSbzX3ChBoU6ArlPU3tfnsHSW/view?usp=drivesdk
17/06/2026,256-06-2026,Mme Angela,47-56gr,613,Livré,F-20260618-081653,https://drive.google.com/file/d/1AJbWEqHPGLso2sfCQSZTm3YnBrjKDTiN/view?usp=drivesdk
17/06/2026,257-06-2026,Mr Mamy,57-60gr,1375,Livré,F-20260618-081753,https://drive.google.com/file/d/1q1PJJB-q7BpucaUMkPdhYUht9nP1DXVo/view?usp=drivesdk
17/06/2026,260-06-2026,CFC,61-63gr,1172,Livré,F-20260618-081853,https://drive.google.com/file/d/1ApM7ikmBkDQrWH1RkH3IcoliD2q_IOz2/view?usp=drivesdk
17/06/2026,261-06-2026,Damaskôsy,64-66gr,600,Livré,F-20260618-081953,https://drive.google.com/file/d/1cH0Jc1RjUQVMxseUkUrj_fWEY2G2x-T1/view?usp=drivesdk
17/06/2026,262-06-2026,Nambinina,64-66gr,245,Livré,F-20260618-082052,https://drive.google.com/file/d/1UprEtAGCRu6SuEHoKAHQRN3oWHcK3RXQ/view?usp=drivesdk
17/06/2026,264-06-2026,Naivo,67-69gr,352,Livré,F-20260618-082230,https://drive.google.com/file/d/12Fnx7rFKTqKGG58FzrdbDqvnzXxTueq4/view?usp=drivesdk
17/06/2026,265-06-2026,EPP Tsiry,70-74gr,254,Livré,F-20260618-082351,https://drive.google.com/file/d/1-j4aERiSSWuDsVaF3OcfbEv7Np9ra7sn/view?usp=drivesdk
17/06/2026,266-06-2026,EPP Tsiry,75gr +,35,Livré,F-20260618-082443,https://drive.google.com/file/d/1IpDpoM58g83LV4sK0kF3xGuYEaV5uTBb/view?usp=drivesdk
17/06/2026,268-06-2026,Chinoise,Casser,31,Livré,F-20260618-082503,https://drive.google.com/file/d/1pkPhT8XEqmjHS-uvk0QZ3uQ-oeVt5Sxm/view?usp=drivesdk
18/06/2026,271-06-2026,Fasankarana,42-46gr,15,Livré,F-20260618-184638,https://drive.google.com/file/d/1WgbKBWPdqDp115-eUx9DtGGB9f45L7pY/view?usp=drivesdk
18/06/2026,272-06-2026,Fasankarana,47-56gr,67,Livré,F-20260618-184811,https://drive.google.com/file/d/1CWZzfxTIwWm1YDwZwWfqLJXtUnnENJfr/view?usp=drivesdk
18/06/2026,273-06-2026,Nambinina,47-56gr,600,Livré,F-20260618-184945,https://drive.google.com/file/d/164QYO6SchNPDFNLZfK9TRSDj5yl5Cy8S/view?usp=drivesdk
18/06/2026,274-06-2026,CFC,57-60gr,1340,Livré,F-20260618-185724,https://drive.google.com/file/d/1RbbwFc3UUaPix95Lyxo3nH0-RmDCx-P0/view?usp=drivesdk
18/06/2026,275-06-2026,Rahery,61-63gr,1192,Livré,F-20260618-185919,https://drive.google.com/file/d/1X9iXICxwj956pfnwLExdM5ZkOXl-3BJ9/view?usp=drivesdk
18/06/2026,277-06-2026,Bemenaka,64-66gr,817,Livré,F-20260618-190057,https://drive.google.com/file/d/10bbJ4fHx1AE6Yh9mZ0lnWo0djlxIv0AM/view?usp=drivesdk
18/06/2026,278-06-2026,Naivo,67-69gr,500,Livré,F-20260618-190436,https://drive.google.com/file/d/1AWXIqfbkUCaEN08pxecnd5bKIKVUSGvP/view?usp=drivesdk
18/06/2026,279-06-2026,Pompier,70-74gr,143,Livré,F-20260618-190524,https://drive.google.com/file/d/1iTIP9az-yyVrnsaMqz9i4R-daiy-kfzJ/view?usp=drivesdk
18/06/2026,280-06-2026,EPP Tsiry,70-74gr,100,Livré,F-20260618-190644,https://drive.google.com/file/d/1VEAYln6vdPfF4Xh933G2xr_OmDyIlxQY/view?usp=drivesdk
18/06/2026,282-06-2026,EPP Tsiry,75gr +,40,Livré,F-20260618-190847,https://drive.google.com/file/d/1qYGmzGvTqmyj3BhgzumT982OCrfHehZs/view?usp=drivesdk
18/06/2026,283-06-2026,Chinoise,Casser,31,Livré,F-20260618-190940,https://drive.google.com/file/d/1ujcmVqsIokPqCTGgz5PuCoyHqz_I5Cqc/view?usp=drivesdk
19/06/2026,284-06-2026,Calypso,67-69gr,600,Livré,F-20260619-191019,https://drive.google.com/file/d/1_nn85zpQFl8uqLbyXgv811Lc9XcLg7Ho/view?usp=drivesdk
19/06/2026,286-06-2026,Fasankarana,42-46gr,7,Livré,F-20260620-131522,https://drive.google.com/file/d/1_d5NsHLAJFjqjDzyYwXOVBm7g0AN7JLq/view?usp=drivesdk
19/06/2026,287-06-2026,Fasankarana,47-56gr,67,Livré,F-20260620-131801,https://drive.google.com/file/d/1JvEONyDsJdIzTefJLdV4cQLy0ZhMr2AP/view?usp=drivesdk
19/06/2026,288-06-2026,Mangarano,47-56gr,600,Livré,F-20260620-131853,https://drive.google.com/file/d/1HYNKUHieqJIOAhxdMnkNyrQw5ng0EFwk/view?usp=drivesdk
19/06/2026,289-06-2026,Fenerive-Est,57-60gr,1321,Livré,F-20260620-131952,https://drive.google.com/file/d/1qW7O0KfbvSg86-zv6yowjThioQsduP66/view?usp=drivesdk
19/06/2026,291-06-2026,CFC,61-63gr,1161,Livré,F-20260620-132228,https://drive.google.com/file/d/1f8I53NKlgvC10PX1_bcTV8AnFutV1S2U/view?usp=drivesdk
19/06/2026,293-06-2026,Rahery,64-66gr,780,Livré,F-20260620-132329,https://drive.google.com/file/d/1sEtS7yRieEfy3GINnCbwi6EwU4H_Zm8w/view?usp=drivesdk
19/06/2026,295-06-2026,Major Shop,70-74gr,271,Livré,F-20260620-132523,https://drive.google.com/file/d/16Z6CzFdOK1OEHCMgU2sOc-gRe7lwQZJ8/view?usp=drivesdk
19/06/2026,297-06-2026,Major Shop,75gr +,40,Livré,F-20260620-132636,https://drive.google.com/file/d/1b6szpSuDPu0YiJpL436oi0rM77yRQrSo/view?usp=drivesdk
19/06/2026,298-06-2026,Lasopy,Casser,30,Livré,F-20260620-132734,https://drive.google.com/file/d/1xu50yH4ev9VRlW4ZqCz2HdJoDJ6dS6tZ/view?usp=drivesdk
20/06/2026,300-06-2026,Masteva,67-69gr,150,Livré,F-20260620-132906,https://drive.google.com/file/d/1HtGrN7lxRYbe5le01XK2ZyHJixQZ3TYE/view?usp=drivesdk
20/06/2026,301-06-2026,Fasankarana,42-46gr,13,Livré,F-20260622-095445,https://drive.google.com/file/d/1FmiXHrg0hZFgwugTjthxPwRa339Pnsv6/view?usp=drivesdk
20/06/2026,302-06-2026,Fasankarana,47-56gr,23,Livré,F-20260622-095807,https://drive.google.com/file/d/16oAcTeuo-nW89Abf9ihytS82kXEa_gKT/view?usp=drivesdk
20/06/2026,303-06-2026,Damaskôsy,47-56gr,700,Livré,F-20260622-095850,https://drive.google.com/file/d/1OPrF3cktZEAWJWg8JHXXNVWYYG-1j8JQ/view?usp=drivesdk
20/06/2026,304-06-2026,Mangarano,57-60gr,1210,Livré,F-20260622-100954,https://drive.google.com/file/d/1ErptqJUY8OZl1yQ3GWdHO4CKF7QIXa0d/view?usp=drivesdk
20/06/2026,306-06-2026,CFC,61-63gr,1200,Livré,F-20260622-101303,https://drive.google.com/file/d/1ApGxWyK0tIXOLYCVCtMaTWF-may3CKNz/view?usp=drivesdk
20/06/2026,308-06-2026,Patisserie Monique,64-66gr,634,Livré,F-20260622-101426,https://drive.google.com/file/d/1A3s103iLqUSng8EWNoFIYlFNTUphv5fw/view?usp=drivesdk
20/06/2026,309-06-2026,EPP Tsiry,70-74gr,243,Livré,F-20260622-101645,https://drive.google.com/file/d/1xTWPTepWorRrLflnjnQqMdOoGHa9yKBt/view?usp=drivesdk
20/06/2026,311-06-2026,EPP Tsiry,75gr +,42,Livré,F-20260622-102041,https://drive.google.com/file/d/1UruW8PXtiBpp41tiex3hwmjYdR2KVs4N/view?usp=drivesdk
20/06/2026,312-06-2026,Chinoise,Casser,41,Livré,F-20260622-102229,https://drive.google.com/file/d/1qkcayzgP38uMdNADXsVFkcrOFdn3fILw/view?usp=drivesdk
22/06/2026,313-06-2026,Leader Price,57-60gr,1260,Livré,F-20260622-103506,https://drive.google.com/file/d/1XQQlwj2AWApeI343hYZxCYNZ91xJ5pWP/view?usp=drivesdk
22/06/2026,314-06-2026,Angéline,42-46gr,14,Livré,F-20260622-104441,https://drive.google.com/file/d/1_-n-8QS-7IwYHLJneWXQ4FJ8WJlzR5jS/view?usp=drivesdk
22/06/2026,315-06-2026,Angéline,47-56gr,317,Livré,F-20260622-104633,https://drive.google.com/file/d/14CnF0fhQv3tNpv1CunNdNokHonfHt1y4/view?usp=drivesdk
22/06/2026,317-06-2026,B5,47-56gr,1000,Livré,F-20260622-105017,https://drive.google.com/file/d/136sV-P-mjLattHNr3iO_vldU7TSWOD8Q/view?usp=drivesdk
22/06/2026,318-06-2026,CFC,57-60gr,1334,Livré,F-20260622-105121,https://drive.google.com/file/d/1N2jFTJSMssuIxoBq6zSjA52w06Dmt5U5/view?usp=drivesdk
22/06/2026,320-06-2026,Nambinina,61-63gr,800,Livré,F-20260622-105345,https://drive.google.com/file/d/1bQu6peklN3JFBgEt0tnfTzJv6hbLqn6C/view?usp=drivesdk
22/06/2026,321-06-2026,Jirama,61-63gr,613,Livré,F-20260622-105443,https://drive.google.com/file/d/122nnfsZ_YWE7mFBjCXH_UOckmfDwgby2/view?usp=drivesdk
22/06/2026,323-06-2026,Bazary Kely,61-63gr,1000,Livré,F-20260622-105549,https://drive.google.com/file/d/1LfEsatdTj1kugylQWAmHMoRiW4eSE8sr/view?usp=drivesdk
22/06/2026,324-06-2026,Rahery,64-66gr,1200,Livré,F-20260622-105807,https://drive.google.com/file/d/1x8buC62Fg6_EDk-JtBOo6WQYtNNAWtAe/view?usp=drivesdk
22/06/2026,325-06-2026,Salazamay,64-66gr,680,Livré,F-20260622-110345,https://drive.google.com/file/d/1HdfU_sXypHfOce9SJGgyvuwpdDsyG-k7/view?usp=drivesdk
22/06/2026,326-06-2026,Naivo,67-69gr,651,Livré,F-20260622-110654,https://drive.google.com/file/d/1VzoocpmghQP_KQ_41njwChOzXguxC6gd/view?usp=drivesdk
22/06/2026,327-06-2026,Pompier,70-74gr,227,Livré,F-20260622-110807,https://drive.google.com/file/d/1bQDelVpfMpV-mFhZKm3QIeA2MIq8q0LB/view?usp=drivesdk
22/06/2026,328-06-2026,Major Shop,70-74gr,300,Livré,F-20260622-110852,https://drive.google.com/file/d/1SvjrScqeQvZyoJgBXDKhZHtV4nWKRZxA/view?usp=drivesdk
22/06/2026,329-06-2026,EPP Tsiry,75gr +,96,Livré,F-20260622-110950,https://drive.google.com/file/d/1pSvs9_r_jDOhxK_PZUciJrFWqG_DmcRV/view?usp=drivesdk
22/06/2026,330-06-2026,Lasopy,Casser,76,Livré,F-20260622-111252,https://drive.google.com/file/d/1puFbCUxvWZAQxwFloPoqbZsNOOQskPZl/view?usp=drivesdk
23/06/2026,332-06-2026,Fasankarana,42-46gr,13,Livré,F-20260623-105625,https://drive.google.com/file/d/13fsVwu7dH9huF_lk7-70BDSeRuUSVhlU/view?usp=drivesdk
23/06/2026,333-06-2026,Fasankarana,47-56gr,49,Livré,F-20260623-105737,https://drive.google.com/file/d/1ZNWYhF-PwyHEREzGrd4R30b4g-ptGeae/view?usp=drivesdk
23/06/2026,336-06-2026,Angéline,47-56gr,350,Livré,F-20260623-105838,https://drive.google.com/file/d/1mxoUJFhpjy_sQoi_MVxJq3IhZfLZvXtx/view?usp=drivesdk
23/06/2026,338-06-2026,Nambinina,57-60gr,500,Livré,F-20260623-110742,https://drive.google.com/file/d/1WnJtMX-AuF6TkfKcfvGzYitB_ba_vqiP/view?usp=drivesdk
23/06/2026,339-06-2026,Jirama,57-60gr,678,Livré,F-20260623-110828,https://drive.google.com/file/d/1gwD6b8yCjzhjw_TQ3Sc-AZcxjbaQCSME/view?usp=drivesdk
23/06/2026,341-06-2026,CFC,61-63gr,1239,Livré,F-20260623-110947,https://drive.google.com/file/d/1L8-tVuWDEnvwrwVJFnTTpJIh7MZ0kh-T/view?usp=drivesdk
23/06/2026,342-06-2026,Rahery,64-66gr,1049,Livré,F-20260623-111434,https://drive.google.com/file/d/1DCiEz8fLFnD3RU2mmq-zN-LY3IJ-VNwF/view?usp=drivesdk
23/06/2026,343-06-2026,Naivo,67-69gr,830,Livré,F-20260623-111549,https://drive.google.com/file/d/1spzdyT3Jlc9hrFsUbeoC4S6E2vlZUkaw/view?usp=drivesdk
23/06/2026,344-06-2026,Pompier,70-74gr,200,Livré,F-20260623-111936,https://drive.google.com/file/d/11NRcAzbX7uhpZym9-OPeGPvmFJov0K2Z/view?usp=drivesdk
23/06/2026,346-06-2026,EPP Tsiry,70-74gr,131,Livré,F-20260623-112053,https://drive.google.com/file/d/1Vm7iSyeI83pSWPLGuqrYMNg1EhRq0uB4/view?usp=drivesdk
23/06/2026,347-06-2026,EPP Tsiry,75gr +,76,Livré,F-20260623-112159,https://drive.google.com/file/d/12xrb09eGO9CPStEfolJkH_boxRYUlp4a/view?usp=drivesdk
23/06/2026,349-06-2026,Lasopy,Casser,31,Livré,F-20260623-112241,https://drive.google.com/file/d/11nceFUDbJ--pu1OJ998EgOPfKM1e20on/view?usp=drivesdk
24/06/2026,351-06-2026,Calypso,67-69gr,600,Livré,F-20260624-054856,https://drive.google.com/file/d/1eV8arej2YYDlVy8e6dlWV8HmbZlCL87l/view?usp=drivesdk
24/06/2026,353-06-2026,Linah,47-56gr,38,Livré,F-20260624-070846,https://drive.google.com/file/d/1DFFAQJRFe5MhiGHtJmqzOI2AakZuvBSh/view?usp=drivesdk
24/06/2026,354-06-2026,Leader Price,57-60gr,600,Livré,F-20260624-070953,https://drive.google.com/file/d/1sxYFVpGeBEjsz2LYVK3s81cjxLnFN7uI/view?usp=drivesdk
24/06/2026,356-06-2026,La Paillote,61-63gr,288,Livré,F-20260624-071211,https://drive.google.com/file/d/1lUfB5xG3W3h_bmM8gu01dSSEfJbKjqY3/view?usp=drivesdk
24/06/2026,358-06-2026,Salazamay,64-66gr,609,Livré,F-20260624-071325,https://drive.google.com/file/d/1qnrKE_AtykvXlSzpqEv6WP20gEgSkQ2g/view?usp=drivesdk
24/06/2026,359-06-2026,Pompier,70-74gr,241,Livré,F-20260624-071440,https://drive.google.com/file/d/1DS63zoht7G17hH-r5J7zlaiNhx6YbzDP/view?usp=drivesdk
24/06/2026,360-06-2026,EPP Tsiry,75gr +,65,Livré,F-20260624-072518,https://drive.google.com/file/d/1GBNl9gZ6EFGk3Zwa04lUOMnaBHoZsUSO/view?usp=drivesdk
24/06/2026,361-06-2026,Lasopy,Casser,12,Livré,F-20260624-072610,https://drive.google.com/file/d/1aTz4z2TZfcnN8DbGIRdcFsUozJUfdv4R/view?usp=drivesdk
24/06/2026,362-06-2026,Leader Price,57-60gr,600,Livré,F-20260624-094424,https://drive.google.com/file/d/18tQdc2l0YPNdFTKLZm_LC4bqW44ci-aE/view?usp=drivesdk
25/06/2026,363-06-2026,Linah,42-46gr,6,Livré,F-20260625-071942,https://drive.google.com/file/d/1zhkDAHs7xtZYBXQRUIdwlhjTZABZBVs7/view?usp=drivesdk
25/06/2026,364-06-2026,Linah,47-56gr,67,Livré,F-20260625-072052,https://drive.google.com/file/d/1HQ8bjAZDy6_noCD3bwfd6qwi4Fy3DiZg/view?usp=drivesdk
25/06/2026,365-06-2026,Angéline,47-56gr,330,Livré,F-20260625-072405,https://drive.google.com/file/d/1Ym7eDp-a1RjBQlbBpQpsV-z9QEmrcmtr/view?usp=drivesdk
25/06/2026,366-06-2026,Mangarano,57-60gr,646,Livré,F-20260625-072610,https://drive.google.com/file/d/1SmwuHmGdJLkthT6Ccim7Wk6CNN_9HdfE/view?usp=drivesdk
25/06/2026,367-06-2026,CFC,61-63gr,1170,Livré,F-20260625-072835,https://drive.google.com/file/d/1ks5eoLCFbDyX2ZoKriDB46-SMXXWQYUt/view?usp=drivesdk
25/06/2026,368-06-2026,La Paillote,64-66gr,300,Livré,F-20260625-072927,https://drive.google.com/file/d/1ssL3yeXRh-i1BA31ZzD4PWhCXhxAq0gF/view?usp=drivesdk
25/06/2026,370-06-2026,Rahery,64-66gr,740,Livré,F-20260625-073142,https://drive.google.com/file/d/1ig4-mEYJslrYdnnrcJyWMYUdbCJMNAEl/view?usp=drivesdk
25/06/2026,371-06-2026,Naivo,67-69gr,887,Livré,F-20260625-073317,https://drive.google.com/file/d/1P6ju7ULj14LMFzQRHLubkS09NaKlRefq/view?usp=drivesdk
25/06/2026,372-06-2026,ABC,70-74gr,60,Livré,F-20260625-073517,https://drive.google.com/file/d/11DD0u3IBH3jnLp7fB7sjjGQhKD-EC25f/view?usp=drivesdk
25/06/2026,374-06-2026,Pompier,70-74gr,200,Livré,F-20260625-073641,https://drive.google.com/file/d/1pBtSd2MEnkhraOPWlInSDHZYB8yWHd2D/view?usp=drivesdk
25/06/2026,375-06-2026,EPP Tsiry,70-74gr,124,Livré,F-20260625-074000,https://drive.google.com/file/d/1NkXq3mEmHhax__oaJi7bbhit8RMvfVvG/view?usp=drivesdk
25/06/2026,378-06-2026,EPP Tsiry,75gr +,56,Livré,F-20260625-074449,https://drive.google.com/file/d/17uDSoLcUa0WGYefa91xnZBDMnq_DDZG5/view?usp=drivesdk
25/06/2026,379-06-2026,Lasopy,Casser,29,Livré,F-20260625-074536,https://drive.google.com/file/d/1fVwN0I7aQ8DRGi6GAnIL-J6S06dDEVE2/view?usp=drivesdk
26/06/2026,380-06-2026,Angéline,47-56gr,376,Livré,F-20260626-175405,https://drive.google.com/file/d/1R-GyeCd4gKqbv-x3LY6tlYDSEQEaYFjK/view?usp=drivesdk
26/06/2026,381-06-2026,Mangarano,57-60gr,1160,Livré,F-20260626-175537,https://drive.google.com/file/d/19SK-_c1SiBCbpmnK4WotcceP8rUyQrep/view?usp=drivesdk
26/06/2026,382-06-2026,CFC,61-63gr,1249,Livré,F-20260626-175826,https://drive.google.com/file/d/1jl0bv6cxiYmwmRySsgTPEUDpg-28R5nd/view?usp=drivesdk
26/06/2026,383-06-2026,Rahery,64-66gr,1038,Livré,F-20260626-180105,https://drive.google.com/file/d/1e2YxCQOIsermo0RF7AoSfystwG9BT9cs/view?usp=drivesdk
26/06/2026,385-06-2026,Naivo,67-69gr,649,Livré,F-20260626-180206,https://drive.google.com/file/d/1ZPsuo90xg2DYullNtwxSSmzebizpI3wW/view?usp=drivesdk
26/06/2026,387-06-2026,Soavita,70-74gr,30,Livré,F-20260626-180403,https://drive.google.com/file/d/1T__lD0YmYNCHR18UTqYW9Pva8bPR8ewl/view?usp=drivesdk
26/06/2026,388-06-2026,Major Shop,70-74gr,341,Livré,F-20260626-180557,https://drive.google.com/file/d/1RGecezmRivoiIWfArtbspUk69_duLzsA/view?usp=drivesdk
26/06/2026,389-06-2026,Major Shop,75gr +,62,Livré,F-20260626-180659,https://drive.google.com/file/d/1VqRGm8gf6VDiqOEKAFdDYTOoAZ_W4N54/view?usp=drivesdk
26/06/2026,390-06-2026,Lasopy,Casser,49,Livré,F-20260626-180802,https://drive.google.com/file/d/1LRR_96TJcowYVwwzna1CaSf3y5iAAC22/view?usp=drivesdk
27/06/2026,391-06-2026,Calypso,67-69gr,600,Livré,F-20260627-104157,https://drive.google.com/file/d/1YfxtxIKKGnKIkmwFYt2kg9_LUGpS8SpS/view?usp=drivesdk
27/06/2026,392-06-2026,Linah,42-46gr,7,Livré,F-20260629-182520,https://drive.google.com/file/d/1lSkD7Qn8dmVZUgYnRfMeg8qpZG3wBcmJ/view?usp=drivesdk
27/06/2026,394-06-2026,Linah,47-56gr,56,Livré,F-20260629-182734,https://drive.google.com/file/d/1YPoua3nWhctbT5_vRpYL1v684SbmV8CN/view?usp=drivesdk
27/06/2026,395-06-2026,Relax,47-56gr,303,Livré,F-20260629-183110,https://drive.google.com/file/d/156NIcYtW0-PmxWSAA6Ge9DyBZGO3IV66/view?usp=drivesdk
27/06/2026,396-06-2026,Mangarano,57-60gr,1112,Livré,F-20260629-183202,https://drive.google.com/file/d/1b37OKAq7QXUoRIif9WCE_t7UXD7R7CDa/view?usp=drivesdk
27/06/2026,397-06-2026,CFC,61-63gr,1196,Livré,F-20260629-183259,https://drive.google.com/file/d/1KNRslB7CtI5cFd7Gtv6OhCv3RE1E-SeV/view?usp=drivesdk
27/06/2026,398-06-2026,La Paillote,64-66gr,266,Livré,F-20260629-183426,https://drive.google.com/file/d/1cxB1yQKv4iZpJvVjDzvuqMtizjj21nS4/view?usp=drivesdk
27/06/2026,399-06-2026,Nambinina,64-66gr,800,Livré,F-20260629-183539,https://drive.google.com/file/d/1sNKyMy9Y0B0TQZUmPcd49dNeqUwVzvY6/view?usp=drivesdk
27/06/2026,400-06-2026,Major Shop,70-74gr,422,Livré,F-20260629-183710,https://drive.google.com/file/d/1GovXFK9dU3JmPiYaTSUHQM3nQ39SwVwe/view?usp=drivesdk
27/06/2026,402-06-2026,Major Shop,75gr +,80,Livré,F-20260629-183814,https://drive.google.com/file/d/1VcWtbhhWuMTiGaU1dKYa5c3AVOGalD9I/view?usp=drivesdk
27/06/2026,403-06-2026,Chinoise,Casser,49,Livré,F-20260629-183923,https://drive.google.com/file/d/1LFOOdKo-myy0IJI2NgBb5f0EQAYW1VZJ/view?usp=drivesdk
29/06/2026,404-06-2026,Fasankarana,42-46gr,5,Livré,F-20260629-185807,https://drive.google.com/file/d/1jrl7H8Y6gNkYS845GKaOKK6fFaIIo3he/view?usp=drivesdk
29/06/2026,406-06-2026,Fasankarana,47-56gr,55,Livré,F-20260629-185903,https://drive.google.com/file/d/1l9QiG2wGxvn4cG0zVXv33UwWJ6nvNzTX/view?usp=drivesdk
29/06/2026,407-06-2026,Jirama,47-56gr,750,Livré,F-20260629-190018,https://drive.google.com/file/d/1PF3malws13ogXXND8x3S2lqeND9nw8QL/view?usp=drivesdk
29/06/2026,410-06-2026,Mr Mamy,57-60gr,1300,Livré,F-20260629-190128,https://drive.google.com/file/d/1NFh334tBau_zvonYxo88XhqwQjwewmXz/view?usp=drivesdk
29/06/2026,411-06-2026,B5,57-60gr,248,Livré,F-20260629-191049,https://drive.google.com/file/d/10uGfX8jFDkqE-pm03YDPAwDF9kwP1jzA/view?usp=drivesdk
29/06/2026,412-06-2026,B5,61-63gr,1049,Livré,F-20260629-191250,https://drive.google.com/file/d/1mvODpy6uQ55uqci-y_jRPYB4rPClPnHA/view?usp=drivesdk
29/06/2026,413-06-2026,CFC,61-63gr,1300,Livré,F-20260629-191353,https://drive.google.com/file/d/1Xw6uykLFGWILRdUPqaX56oNQaGah0TNb/view?usp=drivesdk
29/06/2026,414-06-2026,Rahery,64-66gr,1300,Livré,F-20260629-191552,https://drive.google.com/file/d/1GtNA0clXOv4j04VZiKQKSKhRcgcWZKDe/view?usp=drivesdk
29/06/2026,415-06-2026,La Paillote,64-66gr,240,Livré,F-20260629-191737,https://drive.google.com/file/d/1YD5giWsTteNl805q5o1JND1Jl6BBT9Wi/view?usp=drivesdk
29/06/2026,416-06-2026,Nambinina,64-66gr,628,Livré,F-20260629-191836,https://drive.google.com/file/d/1rsqGV1QXwVHCyjKsHPLBatUsmBBlPOBp/view?usp=drivesdk
29/06/2026,417-06-2026,Nambinina,67-69gr,390,Livré,F-20260629-192742,https://drive.google.com/file/d/17EXC3B-E6dpeP4JrzD4qn8jOM974gMC-/view?usp=drivesdk
29/06/2026,418-06-2026,Naivo,67-69gr,1000,Livré,F-20260629-193018,https://drive.google.com/file/d/1fWgvsERLTzskavZTg9tSLC53D9Ngpldh/view?usp=drivesdk
29/06/2026,419-06-2026,Pompier,70-74gr,200,Livré,F-20260629-193149,https://drive.google.com/file/d/1_8NUVeXKWzlYMy16KKVhKAJv8iJA9LvT/view?usp=drivesdk
29/06/2026,420-06-2026,Major Shop,70-74gr,400,Livré,F-20260629-201120,https://drive.google.com/file/d/1ZhVHG9MfQjmweI-LRkiiCRFylM3KItmR/view?usp=drivesdk
29/06/2026,422-06-2026,EPP Tsiry,70-74gr,213,Livré,F-20260629-201236,https://drive.google.com/file/d/1yF7VEwn8QWkCGTsfcZRQYHrZ2epti5yg/view?usp=drivesdk
29/06/2026,423-06-2026,EPP Tsiry,75gr +,143,Livré,F-20260629-201423,https://drive.google.com/file/d/10J2TK3UjQf4TN_MMTtD_GD5caT_hl9ZE/view?usp=drivesdk
29/06/2026,424-06-2026,Chinoise,Casser,93,Livré,F-20260629-201624,https://drive.google.com/file/d/13RPPGS_wwvWhZLDe4xQX32RZZHnbfiMN/view?usp=drivesdk
30/06/2026,425-06-2026,Leader Price,57-60gr,720,Livré,F-20260630-201732,https://drive.google.com/file/d/1IfFPkNbSDYSoViLkCvax771cmQX4vmkt/view?usp=drivesdk
30/06/2026,427-06-2026,Calypso,67-69gr,600,Livré,F-20260630-201854,https://drive.google.com/file/d/18th9rMQWHdf_pmubAZz-xUbkS1WqiNKu/view?usp=drivesdk
30/06/2026,428-06-2026,Linah,42-46gr,5,Livré,F-20260704-045604,https://drive.google.com/file/d/1rLthtkHqsKRIZ5KRKUWkjdpwQGOl-bJJ/view?usp=drivesdk
30/06/2026,429-06-2026,Linah,47-56gr,71,Livré,F-20260704-045740,https://drive.google.com/file/d/1m7gx_gH5-hUY2wqPnxNTxNKxC4p-OPU1/view?usp=drivesdk
30/06/2026,431-06-2026,Angéline,47-56gr,300,Livré,F-20260704-045907,https://drive.google.com/file/d/1TkX4moiLe4VxhjJc-AloJxMLTSCipM2n/view?usp=drivesdk
30/06/2026,432-06-2026,Nambinina,57-60gr,156,Livré,F-20260704-050050,https://drive.google.com/file/d/1i9jC-nHSkNhELnPoE4p0W8Kt_Yqoggyl/view?usp=drivesdk
30/06/2026,434-06-2026,CFC,61-63gr,1192,Livré,F-20260704-050140,https://drive.google.com/file/d/1DbEx9KLIJxh0C-QvURFPJcpjs7Huqnkl/view?usp=drivesdk
30/06/2026,435-06-2026,Damaskôsy,64-66gr,1072,Livré,F-20260704-050236,https://drive.google.com/file/d/1kiCoxKVVjAwloUEFBEzZ9PwMAArLEZey/view?usp=drivesdk
30/06/2026,436-06-2026,Pompier,70-74gr,200,Livré,F-20260704-050335,https://drive.google.com/file/d/10a2NZPr2jvNI8qRT47tsBVq-DdBMoFfb/view?usp=drivesdk
30/06/2026,437-06-2026,EPP Tsiry,70-74gr,205,Livré,F-20260704-050414,https://drive.google.com/file/d/1FtxcDTxhqpnlmy4_Jm1JfpwjFlOMmaJJ/view?usp=drivesdk
30/06/2026,438-06-2026,EPP Tsiry,75gr +,84,Livré,F-20260704-050503,https://drive.google.com/file/d/1KfjZOWYhYuNe-nVrEo0nTbyinlYNkmrz/view?usp=drivesdk
30/06/2026,439-06-2026,Chinoise,Casser,49,Livré,F-20260704-050537,https://drive.google.com/file/d/1oU7N9LFX5id9lY1P1NggMiWqq3RZK3fi/view?usp=drivesdk
01/07/2026,004-07-2026,Fasankarana,42-46gr,3,Livré,F-20260704-051029,https://drive.google.com/file/d/1eC6VKIruyLHnW_nb1jHCN3idq7jjZQ-e/view?usp=drivesdk
01/07/2026,005-07-2026,Fasankarana,47-56gr,80,Livré,F-20260704-051133,https://drive.google.com/file/d/1yZzllInrjTxAlbTmMBKdoaakTeP_AydK/view?usp=drivesdk
